UID,date_time,DO_mg/L,temp_c
2266,7/14/2020 8:45,2.4,12.96
2267,7/14/2020 8:50,2.41,13
2268,7/14/2020 8:55,2.44,13.06
2269,7/14/2020 9:00,2.47,13.12
2270,7/14/2020 9:05,2.48,13.14
2271,7/14/2020 9:10,2.49,13.18
2272,7/14/2020 9:15,2.51,13.22
2273,7/14/2020 9:20,2.51,13.26
2274,7/14/2020 9:25,2.51,13.3
2275,7/14/2020 9:30,2.51,13.32
2276,7/14/2020 9:35,2.49,13.36
2277,7/14/2020 9:40,2.49,13.4
2278,7/14/2020 9:45,2.58,13.42
2279,7/14/2020 9:50,2.55,13.48
2280,7/14/2020 9:55,2.54,13.52
2281,7/14/2020 10:00,2.56,13.54
2282,7/14/2020 10:05,2.6,13.6
2283,7/14/2020 10:10,2.62,13.62
2284,7/14/2020 10:15,2.65,13.66
2285,7/14/2020 10:20,2.66,13.7
2286,7/14/2020 10:25,2.63,13.72
2287,7/14/2020 10:30,2.62,13.74
2288,7/14/2020 10:35,2.6,13.74
2289,7/14/2020 10:40,2.57,13.76
2290,7/14/2020 10:45,2.55,13.78
2291,7/14/2020 10:50,2.53,13.8
2292,7/14/2020 10:55,2.48,13.8
2293,7/14/2020 11:00,2.45,13.8
2294,7/14/2020 11:05,2.43,13.82
2295,7/14/2020 11:10,2.43,13.82
2296,7/14/2020 11:15,2.42,13.86
2297,7/14/2020 11:20,2.42,13.88
2298,7/14/2020 11:25,2.37,13.9
2299,7/14/2020 11:30,2.35,13.88
2300,7/14/2020 11:35,2.32,13.88
2301,7/14/2020 11:40,2.29,13.88
2302,7/14/2020 11:45,2.26,13.92
2303,7/14/2020 11:50,2.25,13.96
2304,7/14/2020 11:55,2.24,14
2305,7/14/2020 12:00,2.23,14.08
2306,7/14/2020 12:05,2.26,14.16
2307,7/14/2020 12:10,2.28,14.22
2308,7/14/2020 12:15,2.32,14.34
2309,7/14/2020 12:20,2.36,14.44
2310,7/14/2020 12:25,2.37,14.54
2311,7/14/2020 12:30,2.37,14.58
2312,7/14/2020 12:35,2.37,14.68
2313,7/14/2020 12:40,2.36,14.72
2314,7/14/2020 12:45,2.34,14.8
2315,7/14/2020 12:50,2.32,14.86
2316,7/14/2020 12:55,2.3,14.9
2317,7/14/2020 13:00,2.27,14.94
2318,7/14/2020 13:05,2.26,14.96
2319,7/14/2020 13:10,2.23,14.98
2320,7/14/2020 13:15,2.21,15
2321,7/14/2020 13:20,2.21,15.08
2322,7/14/2020 13:25,2.23,15.2
2323,7/14/2020 13:30,2.21,15.38
2324,7/14/2020 13:35,2.2,15.5
2325,7/14/2020 13:40,2.17,15.62
2326,7/14/2020 13:45,2.13,15.7
2327,7/14/2020 13:50,2.09,15.74
2328,7/14/2020 13:55,2.08,15.76
2329,7/14/2020 14:00,2.07,15.72
2330,7/14/2020 14:05,2.08,15.7
2331,7/14/2020 14:10,2.08,15.68
2332,7/14/2020 14:15,2.08,15.66
2333,7/14/2020 14:20,2.05,15.7
2334,7/14/2020 14:25,2.06,15.74
2335,7/14/2020 14:30,2.07,15.84
2336,7/14/2020 14:35,2.09,15.96
2337,7/14/2020 14:40,2.1,16.1
2338,7/14/2020 14:45,2.13,16.26
2339,7/14/2020 14:50,2.13,16.42
2340,7/14/2020 14:55,2.14,16.6
2341,7/14/2020 15:00,2.13,16.74
2342,7/14/2020 15:05,2.09,16.82
2343,7/14/2020 15:10,2.1,16.96
2344,7/14/2020 15:15,2.13,17.04
2345,7/14/2020 15:20,2.17,17.14
2346,7/14/2020 15:25,2.19,17.26
2347,7/14/2020 15:30,2.19,17.36
2348,7/14/2020 15:35,2.2,17.42
2349,7/14/2020 15:40,2.22,17.42
2350,7/14/2020 15:45,2.23,17.46
2351,7/14/2020 15:50,2.25,17.44
2352,7/14/2020 15:55,2.29,17.42
2353,7/14/2020 16:00,2.29,17.38
2354,7/14/2020 16:05,2.29,17.34
2355,7/14/2020 16:10,2.29,17.34
2356,7/14/2020 16:15,2.29,17.36
2357,7/14/2020 16:20,2.3,17.36
2358,7/14/2020 16:25,2.31,17.36
2359,7/14/2020 16:30,2.34,17.32
2360,7/14/2020 16:35,2.33,17.36
2361,7/14/2020 16:40,2.34,17.4
2362,7/14/2020 16:45,2.4,17.42
2363,7/14/2020 16:50,2.4,17.46
2364,7/14/2020 16:55,2.42,17.48
2365,7/14/2020 17:00,2.43,17.54
2366,7/14/2020 17:05,2.45,17.54
2367,7/14/2020 17:10,2.48,17.48
2368,7/14/2020 17:15,2.54,17.46
2369,7/14/2020 17:20,2.6,17.38
2370,7/14/2020 17:25,2.63,17.3
2371,7/14/2020 17:30,2.66,17.24
2372,7/14/2020 17:35,2.71,17.22
2373,7/14/2020 17:40,2.72,17.12
2374,7/14/2020 17:45,2.73,17.1
2375,7/14/2020 17:50,2.73,16.94
2376,7/14/2020 17:55,2.7,16.86
2377,7/14/2020 18:00,2.69,16.86
2378,7/14/2020 18:05,2.67,16.82
2379,7/14/2020 18:10,2.66,16.78
2380,7/14/2020 18:15,2.67,16.74
2381,7/14/2020 18:20,2.7,16.64
2382,7/14/2020 18:25,2.69,16.54
2383,7/14/2020 18:30,2.69,16.52
2384,7/14/2020 18:35,2.72,16.56
2385,7/14/2020 18:40,2.74,16.46
2386,7/14/2020 18:45,2.78,16.38
2387,7/14/2020 18:50,2.78,16.34
2388,7/14/2020 18:55,2.79,16.3
2389,7/14/2020 19:00,2.79,16.24
2390,7/14/2020 19:05,2.79,16.22
2391,7/14/2020 19:10,2.79,16.12
2392,7/14/2020 19:15,2.76,16.02
2393,7/14/2020 19:20,2.71,15.94
2394,7/14/2020 19:25,2.67,15.92
2395,7/14/2020 19:30,2.69,15.9
2396,7/14/2020 19:35,2.69,15.92
2397,7/14/2020 19:40,2.7,15.84
2398,7/14/2020 19:45,2.69,15.84
2399,7/14/2020 19:50,2.71,15.86
2400,7/14/2020 19:55,2.71,15.76
2401,7/14/2020 20:00,2.69,15.7
2402,7/14/2020 20:05,2.7,15.72
2403,7/14/2020 20:10,2.71,15.68
2404,7/14/2020 20:15,2.66,15.58
2405,7/14/2020 20:20,2.64,15.5
2406,7/14/2020 20:25,2.64,15.46
2407,7/14/2020 20:30,2.63,15.44
2408,7/14/2020 20:35,2.64,15.46
2409,7/14/2020 20:40,2.64,15.44
2410,7/14/2020 20:45,2.65,15.46
2411,7/14/2020 20:50,2.75,15.54
2412,7/14/2020 20:55,2.79,15.54
2413,7/14/2020 21:00,2.78,15.52
2414,7/14/2020 21:05,2.75,15.5
2415,7/14/2020 21:10,2.74,15.42
2416,7/14/2020 21:15,2.71,15.3
2417,7/14/2020 21:20,2.67,15.22
2418,7/14/2020 21:25,2.72,15.24
2419,7/14/2020 21:30,2.78,15.38
2420,7/14/2020 21:35,2.86,15.48
2421,7/14/2020 21:40,2.88,15.5
2422,7/14/2020 21:45,2.87,15.5
2423,7/14/2020 21:50,2.83,15.36
2424,7/14/2020 21:55,2.73,15.26
2425,7/14/2020 22:00,2.63,15.12
2426,7/14/2020 22:05,2.57,15
2427,7/14/2020 22:10,2.54,14.92
2428,7/14/2020 22:15,2.53,14.86
2429,7/14/2020 22:20,2.51,14.8
2430,7/14/2020 22:25,2.51,14.76
2431,7/14/2020 22:30,2.5,14.74
2432,7/14/2020 22:35,2.48,14.68
2433,7/14/2020 22:40,2.46,14.66
2434,7/14/2020 22:45,2.44,14.62
2435,7/14/2020 22:50,2.42,14.6
2436,7/14/2020 22:55,2.42,14.56
2437,7/14/2020 23:00,2.42,14.56
2438,7/14/2020 23:05,2.43,14.56
2439,7/14/2020 23:10,2.42,14.5
2440,7/14/2020 23:15,2.43,14.48
2441,7/14/2020 23:20,2.42,14.44
2442,7/14/2020 23:25,2.41,14.42
2443,7/14/2020 23:30,2.38,14.38
2444,7/14/2020 23:35,2.38,14.38
2445,7/14/2020 23:40,2.37,14.32
2446,7/14/2020 23:45,2.38,14.32
2447,7/14/2020 23:50,2.4,14.28
2448,7/14/2020 23:55,2.41,14.26
2449,7/15/2020 0:00,2.4,14.24
2450,7/15/2020 0:05,2.37,14.22
2451,7/15/2020 0:10,2.36,14.2
2452,7/15/2020 0:15,2.37,14.2
2453,7/15/2020 0:20,2.38,14.16
2454,7/15/2020 0:25,2.37,14.12
2455,7/15/2020 0:30,2.36,14.1
2456,7/15/2020 0:35,2.37,14.08
2457,7/15/2020 0:40,2.38,14.04
2458,7/15/2020 0:45,2.36,14.02
2459,7/15/2020 0:50,2.36,13.98
2460,7/15/2020 0:55,2.36,13.98
2461,7/15/2020 1:00,2.36,13.94
2462,7/15/2020 1:05,2.34,13.92
2463,7/15/2020 1:10,2.36,13.9
2464,7/15/2020 1:15,2.36,13.88
2465,7/15/2020 1:20,2.36,13.86
2466,7/15/2020 1:25,2.35,13.82
2467,7/15/2020 1:30,2.35,13.8
2468,7/15/2020 1:35,2.34,13.8
2469,7/15/2020 1:40,2.34,13.78
2470,7/15/2020 1:45,2.34,13.76
2471,7/15/2020 1:50,2.34,13.74
2472,7/15/2020 1:55,2.35,13.72
2473,7/15/2020 2:00,2.35,13.7
2474,7/15/2020 2:05,2.33,13.68
2475,7/15/2020 2:10,2.33,13.66
2476,7/15/2020 2:15,2.34,13.64
2477,7/15/2020 2:20,2.34,13.62
2478,7/15/2020 2:25,2.34,13.58
2479,7/15/2020 2:30,2.33,13.58
2480,7/15/2020 2:35,2.33,13.56
2481,7/15/2020 2:40,2.31,13.52
2482,7/15/2020 2:45,2.29,13.5
2483,7/15/2020 2:50,2.3,13.5
2484,7/15/2020 2:55,2.3,13.48
2485,7/15/2020 3:00,2.31,13.46
2486,7/15/2020 3:05,2.32,13.44
2487,7/15/2020 3:10,2.33,13.42
2488,7/15/2020 3:15,2.33,13.4
2489,7/15/2020 3:20,2.33,13.38
2490,7/15/2020 3:25,2.32,13.38
2491,7/15/2020 3:30,2.31,13.36
2492,7/15/2020 3:35,2.33,13.34
2493,7/15/2020 3:40,2.34,13.34
2494,7/15/2020 3:45,2.33,13.3
2495,7/15/2020 3:50,2.29,13.3
2496,7/15/2020 3:55,2.25,13.26
2497,7/15/2020 4:00,2.25,13.24
2498,7/15/2020 4:05,2.25,13.24
2499,7/15/2020 4:10,2.24,13.22
2500,7/15/2020 4:15,2.23,13.2
2501,7/15/2020 4:20,2.24,13.18
2502,7/15/2020 4:25,2.27,13.16
2503,7/15/2020 4:30,2.26,13.16
2504,7/15/2020 4:35,2.24,13.14
2505,7/15/2020 4:40,2.22,13.12
2506,7/15/2020 4:45,2.25,13.1
2507,7/15/2020 4:50,2.28,13.1
2508,7/15/2020 4:55,2.3,13.08
2509,7/15/2020 5:00,2.29,13.06
2510,7/15/2020 5:05,2.29,13.06
2511,7/15/2020 5:10,2.29,13.04
2512,7/15/2020 5:15,2.29,13.02
2513,7/15/2020 5:20,2.29,13.02
2514,7/15/2020 5:25,2.29,13
2515,7/15/2020 5:30,2.29,12.98
2516,7/15/2020 5:35,2.29,12.98
2517,7/15/2020 5:40,2.31,12.96
2518,7/15/2020 5:45,2.33,12.94
2519,7/15/2020 5:50,2.34,12.94
2520,7/15/2020 5:55,2.35,12.92
2521,7/15/2020 6:00,2.35,12.92
2522,7/15/2020 6:05,2.36,12.9
2523,7/15/2020 6:10,2.35,12.88
2524,7/15/2020 6:15,2.32,12.88
2525,7/15/2020 6:20,2.3,12.86
2526,7/15/2020 6:25,2.3,12.86
2527,7/15/2020 6:30,2.29,12.86
2528,7/15/2020 6:35,2.32,12.84
2529,7/15/2020 6:40,2.33,12.82
2530,7/15/2020 6:45,2.3,12.82
2531,7/15/2020 6:50,2.31,12.84
2532,7/15/2020 6:55,2.3,12.86
2533,7/15/2020 7:00,2.3,12.94
2534,7/15/2020 7:05,2.29,13.02
2535,7/15/2020 7:10,2.29,13.06
2536,7/15/2020 7:15,2.3,13.08
2537,7/15/2020 7:20,2.31,13.08
2538,7/15/2020 7:25,2.33,13.06
2539,7/15/2020 7:30,2.35,13.04
2540,7/15/2020 7:35,2.4,13.04
2541,7/15/2020 7:40,2.43,13.04
2542,7/15/2020 7:45,2.45,13.04
2543,7/15/2020 7:50,2.44,13.04
2544,7/15/2020 7:55,2.44,13.06
2545,7/15/2020 8:00,2.41,13.08
2546,7/15/2020 8:05,2.4,13.08
2547,7/15/2020 8:10,2.38,13.1
2548,7/15/2020 8:15,2.37,13.1
2549,7/15/2020 8:20,2.4,13.12
2550,7/15/2020 8:25,2.4,13.16
2551,7/15/2020 8:30,2.38,13.18
2552,7/15/2020 8:35,2.37,13.22
2553,7/15/2020 8:40,2.36,13.26
2554,7/15/2020 8:45,2.37,13.28
2555,7/15/2020 8:50,2.36,13.34
2556,7/15/2020 8:55,2.34,13.38
2557,7/15/2020 9:00,2.32,13.44
2558,7/15/2020 9:05,2.31,13.48
2559,7/15/2020 9:10,2.3,13.52
2560,7/15/2020 9:15,2.29,13.54
2561,7/15/2020 9:20,2.29,13.58
2562,7/15/2020 9:25,2.3,13.62
2563,7/15/2020 9:30,2.31,13.66
2564,7/15/2020 9:35,2.3,13.68
2565,7/15/2020 9:40,2.29,13.7
2566,7/15/2020 9:45,2.29,13.72
2567,7/15/2020 9:50,2.3,13.74
2568,7/15/2020 9:55,2.3,13.76
2569,7/15/2020 10:00,2.31,13.78
2570,7/15/2020 10:05,2.32,13.82
2571,7/15/2020 10:10,2.34,13.86
2572,7/15/2020 10:15,2.37,13.88
2573,7/15/2020 10:20,2.37,13.9
2574,7/15/2020 10:25,2.37,13.92
2575,7/15/2020 10:30,2.37,13.92
2576,7/15/2020 10:35,2.37,13.92
2577,7/15/2020 10:40,2.36,13.96
2578,7/15/2020 10:45,2.33,13.96
2579,7/15/2020 10:50,2.31,13.98
2580,7/15/2020 10:55,2.28,14
2581,7/15/2020 11:00,2.27,14
2582,7/15/2020 11:05,2.25,14.02
2583,7/15/2020 11:10,2.24,14.04
2584,7/15/2020 11:15,2.23,14.04
2585,7/15/2020 11:20,2.2,14.04
2586,7/15/2020 11:25,2.17,14.06
2587,7/15/2020 11:30,2.14,14.04
2588,7/15/2020 11:35,2.1,14.06
2589,7/15/2020 11:40,2.08,14.08
2590,7/15/2020 11:45,2.07,14.1
2591,7/15/2020 11:50,2.07,14.14
2592,7/15/2020 11:55,2.08,14.2
2593,7/15/2020 12:00,2.08,14.26
2594,7/15/2020 12:05,2.09,14.3
2595,7/15/2020 12:10,2.14,14.42
2596,7/15/2020 12:15,2.21,14.5
2597,7/15/2020 12:20,2.25,14.56
2598,7/15/2020 12:25,2.27,14.64
2599,7/15/2020 12:30,2.27,14.72
2600,7/15/2020 12:35,2.25,14.76
2601,7/15/2020 12:40,2.25,14.9
2602,7/15/2020 12:45,2.26,14.96
2603,7/15/2020 12:50,2.26,14.96
2604,7/15/2020 12:55,2.22,14.98
2605,7/15/2020 13:00,2.19,14.98
2606,7/15/2020 13:05,2.17,14.98
2607,7/15/2020 13:10,2.15,15.04
2608,7/15/2020 13:15,2.14,15.1
2609,7/15/2020 13:20,2.13,15.18
2610,7/15/2020 13:25,2.1,15.3
2611,7/15/2020 13:30,2.03,15.44
2612,7/15/2020 13:35,1.99,15.56
2613,7/15/2020 13:40,1.98,15.72
2614,7/15/2020 13:45,2,15.78
2615,7/15/2020 13:50,2.02,15.78
2616,7/15/2020 13:55,2.03,15.74
2617,7/15/2020 14:00,2.02,15.72
2618,7/15/2020 14:05,2,15.7
2619,7/15/2020 14:10,2,15.72
2620,7/15/2020 14:15,1.99,15.74
2621,7/15/2020 14:20,1.98,15.78
2622,7/15/2020 14:25,1.96,15.84
2623,7/15/2020 14:30,1.94,15.92
2624,7/15/2020 14:35,1.94,16.06
2625,7/15/2020 14:40,1.95,16.24
2626,7/15/2020 14:45,1.96,16.42
2627,7/15/2020 14:50,1.94,16.62
2628,7/15/2020 14:55,1.96,16.76
2629,7/15/2020 15:00,1.99,16.9
2630,7/15/2020 15:05,2.02,17.02
2631,7/15/2020 15:10,2.02,17.16
2632,7/15/2020 15:15,2.02,17.24
2633,7/15/2020 15:20,2.06,17.4
2634,7/15/2020 15:25,2.1,17.5
2635,7/15/2020 15:30,2.16,17.6
2636,7/15/2020 15:35,2.21,17.6
2637,7/15/2020 15:40,2.21,17.62
2638,7/15/2020 15:45,2.2,17.72
2639,7/15/2020 15:50,2.21,17.76
2640,7/15/2020 15:55,2.22,17.8
2641,7/15/2020 16:00,2.24,17.84
2642,7/15/2020 16:05,2.28,17.72
2643,7/15/2020 16:10,2.27,17.64
2644,7/15/2020 16:15,2.27,17.7
2645,7/15/2020 16:20,2.28,17.66
2646,7/15/2020 16:25,2.3,17.66
2647,7/15/2020 16:30,2.31,17.74
2648,7/15/2020 16:35,2.34,17.84
2649,7/15/2020 16:40,2.37,17.76
2650,7/15/2020 16:45,2.38,17.76
2651,7/15/2020 16:50,2.4,17.84
2652,7/15/2020 16:55,2.42,17.92
2653,7/15/2020 17:00,2.45,18
2654,7/15/2020 17:05,2.49,17.98
2655,7/15/2020 17:10,2.49,17.92
2656,7/15/2020 17:15,2.51,17.84
2657,7/15/2020 17:20,2.55,17.84
2658,7/15/2020 17:25,2.57,17.84
2659,7/15/2020 17:30,2.62,17.72
2660,7/15/2020 17:35,2.63,17.56
2661,7/15/2020 17:40,2.65,17.38
2662,7/15/2020 17:45,2.65,17.22
2663,7/15/2020 17:50,2.64,17.18
2664,7/15/2020 17:55,2.65,17.16
2665,7/15/2020 18:00,2.66,17.12
2666,7/15/2020 18:05,2.65,17.16
2667,7/15/2020 18:10,2.65,17.2
2668,7/15/2020 18:15,2.67,17.14
2669,7/15/2020 18:20,2.67,17.02
2670,7/15/2020 18:25,2.69,16.88
2671,7/15/2020 18:30,2.66,16.84
2672,7/15/2020 18:35,2.69,16.72
2673,7/15/2020 18:40,2.69,16.56
2674,7/15/2020 18:45,2.66,16.42
2675,7/15/2020 18:50,2.63,16.34
2676,7/15/2020 18:55,2.61,16.3
2677,7/15/2020 19:00,2.6,16.32
2678,7/15/2020 19:05,2.6,16.3
2679,7/15/2020 19:10,2.61,16.26
2680,7/15/2020 19:15,2.61,16.28
2681,7/15/2020 19:20,2.58,16.26
2682,7/15/2020 19:25,2.56,16.22
2683,7/15/2020 19:30,2.56,16.24
2684,7/15/2020 19:35,2.57,16.26
2685,7/15/2020 19:40,2.6,16.24
2686,7/15/2020 19:45,2.61,16.26
2687,7/15/2020 19:50,2.62,16.38
2688,7/15/2020 19:55,2.71,16.32
2689,7/15/2020 20:00,2.74,16.24
2690,7/15/2020 20:05,2.74,16.18
2691,7/15/2020 20:10,2.73,16.08
2692,7/15/2020 20:15,2.72,15.96
2693,7/15/2020 20:20,2.67,15.84
2694,7/15/2020 20:25,2.63,15.86
2695,7/15/2020 20:30,2.62,15.84
2696,7/15/2020 20:35,2.64,15.84
2697,7/15/2020 20:40,2.66,15.82
2698,7/15/2020 20:45,2.67,15.82
2699,7/15/2020 20:50,2.69,15.84
2700,7/15/2020 20:55,2.72,15.82
2701,7/15/2020 21:00,2.75,15.72
2702,7/15/2020 21:05,2.72,15.62
2703,7/15/2020 21:10,2.72,15.52
2704,7/15/2020 21:15,2.65,15.48
2705,7/15/2020 21:20,2.61,15.46
2706,7/15/2020 21:25,2.6,15.44
2707,7/15/2020 21:30,2.57,15.38
2708,7/15/2020 21:35,2.54,15.3
2709,7/15/2020 21:40,2.51,15.28
2710,7/15/2020 21:45,2.51,15.4
2711,7/15/2020 21:50,2.57,15.5
2712,7/15/2020 21:55,2.66,15.62
2713,7/15/2020 22:00,2.74,15.64
2714,7/15/2020 22:05,2.77,15.5
2715,7/15/2020 22:10,2.72,15.38
2716,7/15/2020 22:15,2.66,15.34
2717,7/15/2020 22:20,2.65,15.32
2718,7/15/2020 22:25,2.65,15.26
2719,7/15/2020 22:30,2.58,15.18
2720,7/15/2020 22:35,2.51,15.08
2721,7/15/2020 22:40,2.44,14.96
2722,7/15/2020 22:45,2.4,14.9
2723,7/15/2020 22:50,2.36,14.82
2724,7/15/2020 22:55,2.32,14.8
2725,7/15/2020 23:00,2.28,14.72
2726,7/15/2020 23:05,2.26,14.7
2727,7/15/2020 23:10,2.24,14.66
2728,7/15/2020 23:15,2.22,14.64
2729,7/15/2020 23:20,2.2,14.6
2730,7/15/2020 23:25,2.19,14.56
2731,7/15/2020 23:30,2.19,14.54
2732,7/15/2020 23:35,2.2,14.5
2733,7/15/2020 23:40,2.2,14.48
2734,7/15/2020 23:45,2.21,14.48
2735,7/15/2020 23:50,2.21,14.44
2736,7/15/2020 23:55,2.22,14.46
2737,7/16/2020 0:00,2.23,14.42
2738,7/16/2020 0:05,2.22,14.38
2739,7/16/2020 0:10,2.23,14.34
2740,7/16/2020 0:15,2.24,14.34
2741,7/16/2020 0:20,2.24,14.3
2742,7/16/2020 0:25,2.26,14.28
2743,7/16/2020 0:30,2.25,14.26
2744,7/16/2020 0:35,2.23,14.22
2745,7/16/2020 0:40,2.22,14.22
2746,7/16/2020 0:45,2.23,14.2
2747,7/16/2020 0:50,2.24,14.16
2748,7/16/2020 0:55,2.25,14.14
2749,7/16/2020 1:00,2.24,14.12
2750,7/16/2020 1:05,2.23,14.1
2751,7/16/2020 1:10,2.24,14.08
2752,7/16/2020 1:15,2.24,14.06
2753,7/16/2020 1:20,2.25,14.04
2754,7/16/2020 1:25,2.25,14.02
2755,7/16/2020 1:30,2.26,14
2756,7/16/2020 1:35,2.25,13.98
2757,7/16/2020 1:40,2.27,13.96
2758,7/16/2020 1:45,2.28,13.94
2759,7/16/2020 1:50,2.28,13.92
2760,7/16/2020 1:55,2.28,13.9
2761,7/16/2020 2:00,2.27,13.86
2762,7/16/2020 2:05,2.25,13.84
2763,7/16/2020 2:10,2.24,13.82
2764,7/16/2020 2:15,2.24,13.8
2765,7/16/2020 2:20,2.25,13.78
2766,7/16/2020 2:25,2.23,13.76
2767,7/16/2020 2:30,2.23,13.72
2768,7/16/2020 2:35,2.22,13.72
2769,7/16/2020 2:40,2.21,13.68
2770,7/16/2020 2:45,2.22,13.68
2771,7/16/2020 2:50,2.21,13.68
2772,7/16/2020 2:55,2.22,13.64
2773,7/16/2020 3:00,2.22,13.64
2774,7/16/2020 3:05,2.23,13.62
2775,7/16/2020 3:10,2.21,13.6
2776,7/16/2020 3:15,2.2,13.6
2777,7/16/2020 3:20,2.21,13.58
2778,7/16/2020 3:25,2.2,13.56
2779,7/16/2020 3:30,2.2,13.54
2780,7/16/2020 3:35,2.23,13.52
2781,7/16/2020 3:40,2.23,13.52
2782,7/16/2020 3:45,2.23,13.48
2783,7/16/2020 3:50,2.21,13.48
2784,7/16/2020 3:55,2.2,13.48
2785,7/16/2020 4:00,2.21,13.46
2786,7/16/2020 4:05,2.21,13.44
2787,7/16/2020 4:10,2.21,13.42
2788,7/16/2020 4:15,2.22,13.42
2789,7/16/2020 4:20,2.21,13.4
2790,7/16/2020 4:25,2.21,13.38
2791,7/16/2020 4:30,2.2,13.38
2792,7/16/2020 4:35,2.17,13.36
2793,7/16/2020 4:40,2.15,13.34
2794,7/16/2020 4:45,2.17,13.34
2795,7/16/2020 4:50,2.17,13.32
2796,7/16/2020 4:55,2.15,13.3
2797,7/16/2020 5:00,2.18,13.28
2798,7/16/2020 5:05,2.21,13.28
2799,7/16/2020 5:10,2.21,13.26
2800,7/16/2020 5:15,2.21,13.24
2801,7/16/2020 5:20,2.21,13.22
2802,7/16/2020 5:25,2.23,13.22
2803,7/16/2020 5:30,2.26,13.2
2804,7/16/2020 5:35,2.27,13.18
2805,7/16/2020 5:40,2.28,13.16
2806,7/16/2020 5:45,2.3,13.16
2807,7/16/2020 5:50,2.33,13.14
2808,7/16/2020 5:55,2.34,13.14
2809,7/16/2020 6:00,2.35,13.12
2810,7/16/2020 6:05,2.36,13.12
2811,7/16/2020 6:10,2.36,13.1
2812,7/16/2020 6:15,2.36,13.1
2813,7/16/2020 6:20,2.37,13.08
2814,7/16/2020 6:25,2.37,13.08
2815,7/16/2020 6:30,2.38,13.06
2816,7/16/2020 6:35,2.37,13.06
2817,7/16/2020 6:40,2.37,13.06
2818,7/16/2020 6:45,2.41,13.04
2819,7/16/2020 6:50,2.42,13.06
2820,7/16/2020 6:55,2.43,13.08
2821,7/16/2020 7:00,2.43,13.16
2822,7/16/2020 7:05,2.43,13.22
2823,7/16/2020 7:10,2.43,13.28
2824,7/16/2020 7:15,2.43,13.32
2825,7/16/2020 7:20,2.43,13.32
2826,7/16/2020 7:25,2.44,13.3
2827,7/16/2020 7:30,2.43,13.28
2828,7/16/2020 7:35,2.41,13.28
2829,7/16/2020 7:40,2.38,13.26
2830,7/16/2020 7:45,2.36,13.28
2831,7/16/2020 7:50,2.35,13.28
2832,7/16/2020 7:55,2.33,13.3
2833,7/16/2020 8:00,2.31,13.3
2834,7/16/2020 8:05,2.3,13.32
2835,7/16/2020 8:10,2.23,13.32
2836,7/16/2020 8:15,2.24,13.34
2837,7/16/2020 8:20,2.26,13.34
2838,7/16/2020 8:25,2.25,13.36
2839,7/16/2020 8:30,2.23,13.4
2840,7/16/2020 8:35,2.23,13.44
2841,7/16/2020 8:40,2.22,13.46
2842,7/16/2020 8:45,2.22,13.5
2843,7/16/2020 8:50,2.22,13.54
2844,7/16/2020 8:55,2.2,13.58
2845,7/16/2020 9:00,2.19,13.64
2846,7/16/2020 9:05,2.18,13.66
2847,7/16/2020 9:10,2.17,13.72
2848,7/16/2020 9:15,2.16,13.78
2849,7/16/2020 9:20,2.15,13.82
2850,7/16/2020 9:25,2.16,13.88
2851,7/16/2020 9:30,2.14,13.9
2852,7/16/2020 9:35,2.17,13.94
2853,7/16/2020 9:40,2.19,13.96
2854,7/16/2020 9:45,2.18,14
2855,7/16/2020 9:50,2.19,14.02
2856,7/16/2020 9:55,2.21,14.04
2857,7/16/2020 10:00,2.24,14.04
2858,7/16/2020 10:05,2.25,14.12
2859,7/16/2020 10:10,2.26,14.12
2860,7/16/2020 10:15,2.28,14.12
2861,7/16/2020 10:20,2.31,14.14
2862,7/16/2020 10:25,2.3,14.16
2863,7/16/2020 10:30,2.3,14.2
2864,7/16/2020 10:35,2.29,14.22
2865,7/16/2020 10:40,2.28,14.22
2866,7/16/2020 10:45,2.28,14.22
2867,7/16/2020 10:50,2.27,14.26
2868,7/16/2020 10:55,2.26,14.26
2869,7/16/2020 11:00,2.25,14.3
2870,7/16/2020 11:05,2.23,14.32
2871,7/16/2020 11:10,2.22,14.3
2872,7/16/2020 11:15,2.2,14.3
2873,7/16/2020 11:20,2.19,14.34
2874,7/16/2020 11:25,2.17,14.34
2875,7/16/2020 11:30,2.15,14.32
2876,7/16/2020 11:35,2.13,14.32
2877,7/16/2020 11:40,2.1,14.34
2878,7/16/2020 11:45,2.09,14.38
2879,7/16/2020 11:50,2.07,14.4
2880,7/16/2020 11:55,2.06,14.46
2881,7/16/2020 12:00,2.07,14.46
2882,7/16/2020 12:05,2.07,14.52
2883,7/16/2020 12:10,9.32,14.72
2884,7/16/2020 12:15,9.08,17.44
2885,7/16/2020 12:20,8.75,19.96
2886,7/16/2020 12:25,8.29,21.5
2887,7/16/2020 12:30,8.11,22.1
2888,7/16/2020 12:35,8.01,22.48
2889,7/16/2020 12:40,7.95,22.78
2890,7/16/2020 12:45,7.88,23.06
2891,7/16/2020 12:50,7.82,23.34
2892,7/16/2020 12:55,7.78,23.58
2893,7/16/2020 13:00,7.74,23.84
2894,7/16/2020 13:05,7.71,24.1
2895,7/16/2020 13:10,7.68,24.38
2896,7/16/2020 13:15,7.65,24.68
2897,7/16/2020 13:20,7.61,25
2898,7/16/2020 13:25,7.56,25.34
2899,7/16/2020 13:30,7.5,25.64
2900,7/16/2020 13:35,7.48,25.94
2901,7/16/2020 13:40,7.45,26.2
